time_s,state,roll_rad,pitch_rad,yaw_rad,body_x_m,body_y_m,body_z_m,com_x_m,com_y_m,support_margin_m,fr_foot_z_m,fr_lift_m,fl_force_n,fr_force_n,hl_force_n,hr_force_n,fr_q0,fr_q1,fr_q2,fr_qd0,fr_qd1,fr_qd2,max_abs_tau_nm,ik_residual_m
0.00100000,STAND,0.00004006,0.00001032,-0.00000155,-0.00000051,0.00000085,0.32208030,-0.00811296,0.00015493,0.00563899,0.02200000,0.00000000,1.76377094,2.63596635,1.40149960,5.98514166,0.00005106,-0.77300775,1.50058330,0.00000000,-0.77297953,1.50050035,0.78703872,0.00000000
0.01000000,STAND,-0.00051635,0.00021186,-0.00001149,-0.00001291,-0.00000160,0.32159174,-0.00812463,0.00015658,0.00556318,0.02179305,0.00000000,18.08226422,17.71365398,12.09657401,14.87428240,-0.00101368,-0.77267100,1.50243576,0.00000000,-0.77297953,1.50050035,2.08857269,0.00000000
0.02000000,STAND,0.00152955,0.00172940,0.00006351,-0.00008569,0.00004420,0.32046068,-0.00820066,0.00019265,0.00574860,0.02138845,0.00000000,34.57086343,19.37907019,12.93223720,24.72202869,0.00176689,-0.77483256,1.51025594,0.00000000,-0.77297953,1.50050035,3.72805179,0.00000000
0.03000000,STAND,-0.00300054,0.00210933,0.00009272,-0.00023162,0.00001639,0.31911661,-0.00835081,0.00017863,0.00580027,0.02099162,0.00000000,55.19159036,35.26234695,48.41211250,37.10823774,-0.00228391,-0.77621950,1.51502711,0.00000000,-0.77297953,1.50050035,6.21412648,0.00000000
0.04000000,STAND,0.00695689,0.00355690,0.00042107,-0.00055535,0.00011921,0.31810726,-0.00864855,0.00025276,0.00618229,0.02075372,0.00000000,31.37312627,61.68515919,17.43475906,46.46028968,0.00956718,-0.77920770,1.52544505,0.00000000,-0.77297953,1.50050035,7.21902180,0.00000000
0.05000000,STAND,-0.01548843,0.00326682,0.00025214,-0.00098504,-0.00009565,0.31733429,-0.00906152,0.00014409,0.00606134,0.02036138,0.00000000,76.20538048,28.92605642,118.97017581,22.80216024,-0.01340634,-0.77374215,1.51870594,0.00000000,-0.77297953,1.50050035,14.96513271,0.00000000
0.06000000,STAND,0.04553574,0.00338777,-0.00009116,-0.00156335,0.00052503,0.31681894,-0.00957319,0.00033933,0.01023779,0.02381823,0.00000000,15.40104224,0.00000000,0.00000000,0.00000000,0.08494554,-0.77710049,1.52568754,0.00000000,-0.77297953,1.50050035,30.00000000,0.00000000
0.07000000,STAND,-0.05662843,0.00655020,0.00355069,-0.00228005,-0.00045289,0.31632597,-0.01022866,0.00049200,0.00188549,0.03027912,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.05191380,-0.81363372,1.63808694,0.00000000,-0.77297953,1.50050035,30.00000000,0.00000000
0.08000000,STAND,0.03628341,0.00343121,0.00211761,-0.00320271,0.00026908,0.31552995,-0.01100657,0.00060507,0.00436752,0.07351840,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.12457200,-0.86537448,1.80879561,0.00000000,-0.77297953,1.50050035,30.00000000,0.00000000
0.09000000,STAND,0.01201511,0.01057068,-0.00409908,-0.00435336,0.00145279,0.31503645,-0.01181334,0.00072000,0.02779523,0.01389786,0.00000000,0.00000000,13.67102280,0.00000000,14.21059909,0.17149347,-0.66620657,1.36966907,0.00000000,-0.77297953,1.50050035,30.00000000,0.00000000
