time_s,state,roll_rad,pitch_rad,yaw_rad,body_x_m,body_y_m,body_z_m,com_x_m,com_y_m,support_margin_m,fr_foot_z_m,fr_lift_m,fl_force_n,fr_force_n,hl_force_n,hr_force_n,fr_q0,fr_q1,fr_q2,fr_qd0,fr_qd1,fr_qd2,max_abs_tau_nm,ik_residual_m
0.00100000,STAND,-0.00000000,0.00000000,-0.00000000,-0.00000005,0.00000000,0.32207985,-0.00842045,0.00016080,0.00585067,0.02200000,0.00000000,1.90699794,1.90758955,1.90754335,1.90743021,0.00000017,-0.77301031,1.50056170,0.00000000,-0.77297953,1.50050035,0.00000000,0.00000000
0.01000000,STAND,-0.00000002,0.00000007,-0.00000000,-0.00000289,0.00000000,0.32155274,-0.00843406,0.00016080,0.00586193,0.02196420,0.00000000,2.22028332,2.22045162,2.22043365,2.22040083,0.00000712,-0.77481185,1.50403696,0.00000000,-0.77297953,1.50050035,0.00000000,0.00000000
0.02000000,STAND,0.00000076,0.00040698,0.00000027,-0.00003832,0.00000002,0.32017397,-0.00849135,0.00016081,0.00590231,0.02179313,0.00000000,23.98833730,23.99407905,23.88604942,23.88517450,0.00026931,-0.77876785,1.51270001,0.00000000,-0.77297953,1.50050035,2.57050582,0.00000000
0.03000000,STAND,0.00000817,0.00341600,0.00000286,-0.00026259,0.00000020,0.31874014,-0.00868761,0.00016092,0.00612617,0.02114983,0.00000000,48.44846037,48.46561815,40.78815864,40.79774067,0.00145755,-0.77882435,1.52105129,0.00000000,-0.77297953,1.50050035,5.23914685,0.00000000
0.04000000,STAND,0.00000062,0.00707309,0.00001017,-0.00069180,0.00000089,0.31769667,-0.00908665,0.00016142,0.00645292,0.02060723,0.00000000,50.23178669,50.26319143,8.69261132,8.75406986,0.00264609,-0.77714098,1.52844894,0.00000000,-0.77297953,1.50050035,6.46976903,0.00000000
0.05000000,STAND,-0.00007957,0.00294573,0.00002306,-0.00108172,0.00000267,0.31668634,-0.00949704,0.00016283,0.00657892,0.02025433,0.00000000,53.28210371,53.17945576,19.48407747,19.47586787,0.00351908,-0.77913217,1.52737558,0.00000000,-0.77297953,1.50050035,6.99749936,0.00000000
0.06000000,STAND,-0.00001065,-0.00276238,0.00004280,-0.00156426,0.00000676,0.31615374,-0.00993296,0.00016615,0.00683649,0.02006708,0.00000000,34.63225694,34.19477291,104.95544772,104.50457746,0.00458770,-0.78010186,1.52228262,0.00000000,-0.77297953,1.50050035,11.17564012,0.00000000
0.07000000,STAND,0.00042331,0.00973291,0.00006491,-0.00259667,0.00001216,0.31693436,-0.01078863,0.00017117,0.00779811,0.02020728,0.00000000,26.97666199,27.42157657,51.84864093,52.52843932,0.00597811,-0.76934957,1.53278335,0.00000000,-0.77297953,1.50050035,5.40377046,0.00000000
0.08000000,STAND,-0.00043954,0.01938394,0.00006106,-0.00360988,0.00000537,0.31767498,-0.01185122,0.00016955,0.00831614,0.02033574,0.00000000,57.16131256,58.70413300,0.00000000,0.00000000,0.00543806,-0.76021720,1.53938730,0.00000000,-0.77297953,1.50050035,18.62159358,0.00000000
0.09000000,STAND,-0.00226787,-0.00817037,0.00005420,-0.00374183,-0.00000553,0.31703077,-0.01265626,0.00016331,0.00566306,0.02014337,0.00000000,34.50588844,29.57287990,0.00000000,0.00000000,0.00361641,-0.77170642,1.50782874,0.00000000,-0.77297953,1.50050035,30.00000000,0.00000000
0.10000000,STAND,0.00710208,0.00005230,-0.00029360,-0.00440023,0.00009556,0.31801701,-0.01335474,0.00017246,0.00607726,0.02677745,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01967864,-0.77184459,1.57396368,0.00000000,-0.77297953,1.50050035,30.00000000,0.00000000
0.11000000,STAND,0.01023783,0.06876042,-0.00088120,-0.00636265,0.00016078,0.32162702,-0.01448106,0.00020205,0.01624114,0.05377090,0.00000000,0.00000000,0.00000000,2.06397524,4.54250699,0.03180938,-0.72741588,1.76132007,0.00000000,-0.77297953,1.50050035,30.00000000,0.00000000
0.12000000,STAND,-0.02734954,0.06797172,-0.00291705,-0.00698197,-0.00028730,0.32437634,-0.01582834,0.00017982,0.00020640,-0.00142552,0.00000000,267.61951563,239.59535243,0.00000000,0.00000000,-0.01587117,-0.61643722,1.35408605,0.00000000,-0.77297953,1.50050035,30.00000000,0.00000000
0.13000000,STAND,0.00981810,0.07886334,-0.00602982,-0.00597598,0.00003341,0.32864661,-0.01670006,-0.00004949,0.00338899,0.04085281,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00517726,-0.80261370,1.77754254,0.00000000,-0.77297953,1.50050035,30.00000000,0.00000000
0.14000000,STAND,0.16695982,0.11417827,-0.00918494,-0.00558572,0.00165259,0.32923608,-0.01747371,-0.00022036,0.02167851,0.21466629,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.18672277,-1.19526546,2.77324118,0.00000000,-0.77297953,1.50050035,30.00000000,0.00000000
0.15000000,STAND,0.12971327,0.18649689,-0.01531145,-0.01100753,0.00082185,0.33212002,-0.01803889,-0.00046155,0.04095361,0.27316887,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.13823233,-1.17436398,3.02788477,0.00000000,-0.77297953,1.50050035,30.00000000,0.00000000
