time_s,state,roll_rad,pitch_rad,yaw_rad,body_x_m,body_y_m,body_z_m,com_x_m,com_y_m,support_margin_m,fr_foot_z_m,fr_lift_m,fl_force_n,fr_force_n,hl_force_n,hr_force_n,fr_q0,fr_q1,fr_q2,fr_qd0,fr_qd1,fr_qd2,max_abs_tau_nm,ik_residual_m
0.00100000,STAND,-0.00006338,-0.00000281,-0.00000173,-0.00000028,-0.00000052,0.32208072,-0.00804968,0.00015372,0.00559542,0.02200000,0.00000000,6.91767385,4.28221270,0.00000000,9.42609114,-0.00009730,-0.77302804,1.50056495,0.00000000,-0.77297953,1.50050035,1.83262976,0.00000000
0.01000000,STAND,-0.00420993,-0.00011494,-0.00011013,-0.00000660,-0.00002976,0.32155207,-0.00805807,0.00014883,0.00580328,0.02195949,0.00000000,0.00000000,6.80169419,0.00000000,7.61354961,-0.00675315,-0.77634492,1.50352139,0.00000000,-0.77297953,1.50050035,1.46699236,0.00000000
0.02000000,STAND,-0.01099820,0.00022909,-0.00042396,-0.00003665,-0.00006816,0.32013023,-0.00807629,0.00014671,0.00648622,0.02197262,0.00000000,31.57427718,24.69285317,0.00000000,15.21320220,-0.01703564,-0.78343785,1.51360279,0.00000000,-0.77297953,1.50050035,8.71800461,0.00000000
0.03000000,STAND,0.02261143,0.00719243,0.00092560,-0.00023383,0.00020308,0.31897015,-0.00821643,0.00032782,0.00762326,0.02145997,0.00000000,16.73939951,62.19936644,110.03435922,27.98628415,0.02325738,-0.78858275,1.53654777,0.00000000,-0.77297953,1.50050035,9.58339235,0.00000000
0.04000000,STAND,0.05926637,0.00947968,0.00156552,-0.00047494,0.00099579,0.31755476,-0.00855827,0.00086907,0.00985848,0.02042510,0.00000000,0.00000000,123.48269921,0.00000000,63.06088471,0.06703460,-0.79329196,1.55263503,0.00000000,-0.77297953,1.50050035,30.00000000,0.00000000
0.05000000,STAND,-0.16183629,-0.01487390,-0.00063572,-0.00039877,-0.00023637,0.31391248,-0.00899554,0.00063900,-0.00808280,0.01889494,0.00000000,0.00000000,131.63670533,0.00000000,102.64392237,-0.16707539,-0.75739441,1.44864409,0.00000000,-0.77297953,1.50050035,30.00000000,0.00000000
