time_s,state,roll_rad,pitch_rad,yaw_rad,body_x_m,body_y_m,body_z_m,com_x_m,com_y_m,support_margin_m,fr_foot_z_m,fr_lift_m,fl_force_n,fr_force_n,hl_force_n,hr_force_n,fr_q0,fr_q1,fr_q2,fr_qd0,fr_qd1,fr_qd2,max_abs_tau_nm,ik_residual_m
0.00100000,STAND,-0.00002425,0.00001818,0.00000568,-0.00000084,-0.00000068,0.32208184,-0.00784200,0.00014976,0.00545245,0.02200000,0.00000000,6.15454978,5.33231769,11.01613443,4.23462964,-0.00001593,-0.77296592,1.50052075,0.00000000,-0.77297953,1.50050035,1.63685306,0.00000000
0.01000000,STAND,-0.00031195,0.00020254,0.00007801,-0.00000975,-0.00001419,0.32159972,-0.00785579,0.00014330,0.00548678,0.02200063,0.00000000,12.69568282,0.00000000,0.00000000,1.96012397,-0.00101319,-0.77510980,1.50444565,0.00000000,-0.77297953,1.50050035,2.05488430,0.00000000
0.02000000,STAND,-0.00033940,0.00059013,0.00009591,-0.00005973,-0.00003006,0.32044556,-0.00790452,0.00013147,0.00558679,0.02135432,0.00000000,21.43910983,18.32873345,35.90349705,20.49470337,-0.00127046,-0.77683661,1.50824280,0.00000000,-0.77297953,1.50050035,4.22913990,0.00000000
0.03000000,STAND,0.00168269,0.00161293,0.00017760,-0.00019424,-0.00004783,0.31898304,-0.00804080,0.00012118,0.00574952,0.02073919,0.00000000,37.19721067,46.95828230,8.89223511,27.90622454,0.00118491,-0.77964242,1.51631788,0.00000000,-0.77297953,1.50050035,5.61669887,0.00000000
0.04000000,STAND,-0.00310439,0.00238127,0.00011790,-0.00044545,-0.00013141,0.31757352,-0.00827489,0.00003921,0.00584719,0.01999457,0.00000000,56.05679723,33.63632366,64.78099663,36.91374241,-0.00302355,-0.77926544,1.51950640,0.00000000,-0.77297953,1.50050035,7.35578351,0.00000000
0.05000000,STAND,0.00822986,0.00404281,0.00039158,-0.00084044,-0.00004697,0.31649397,-0.00864922,0.00011973,0.00631665,0.01949517,0.00000000,24.25413671,78.08495792,8.75349679,59.73572990,0.01025042,-0.78127857,1.52908968,0.00000000,-0.77297953,1.50050035,9.52315450,0.00000000
0.06000000,STAND,-0.01261026,0.00401246,0.00004634,-0.00130507,-0.00028927,0.31560858,-0.00908571,-0.00005338,0.00622095,0.01920873,0.00000000,115.55964361,15.00930496,196.56305478,22.34561169,-0.00886746,-0.77664581,1.52757763,0.00000000,-0.77297953,1.50050035,23.17455008,0.00000000
0.07000000,STAND,0.03423823,0.00394816,-0.00058331,-0.00190940,0.00022369,0.31509504,-0.00965141,0.00017070,0.00875867,0.01764955,0.00000000,6.20999148,281.95579293,0.00000000,277.02942186,0.06964949,-0.77058628,1.50221983,0.00000000,-0.77297953,1.50050035,30.00000000,0.00000000
0.08000000,STAND,-0.05907096,0.00954222,0.00382035,-0.00272000,-0.00110930,0.31456403,-0.01032132,0.00009708,-0.00041245,0.05047976,0.00000000,0.00000000,0.00000000,38.51055265,0.00000000,-0.07039493,-0.85443737,1.78518520,0.00000000,-0.77297953,1.50050035,30.00000000,0.00000000
0.09000000,STAND,0.05695609,0.00409205,-0.00327266,-0.00372450,0.00039996,0.31352236,-0.01110417,0.00008520,0.01818879,0.05686474,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.18872827,-0.77258236,1.66080843,0.00000000,-0.77297953,1.50050035,30.00000000,0.00000000
0.10000000,STAND,-0.02468096,0.01170147,-0.00634161,-0.00492609,0.00032000,0.31281310,-0.01189114,0.00000497,0.02883818,0.01418086,0.00000000,0.00000000,6.04039370,0.00000000,15.64553300,0.11283087,-0.66055611,1.42648121,0.00000000,-0.77297953,1.50050035,30.00000000,0.00000000
0.11000000,STAND,-0.02546705,0.00916210,0.00361458,-0.00569799,-0.00130308,0.31152545,-0.01267787,-0.00021522,0.00791497,0.08158242,0.00000000,48.94724589,0.00000000,21.78336039,0.00000000,0.03855633,-0.85557872,1.90487252,0.00000000,-0.77297953,1.50050035,30.00000000,0.00000000
