time_s,state,roll_rad,pitch_rad,yaw_rad,body_x_m,body_y_m,body_z_m,com_x_m,com_y_m,support_margin_m,fr_foot_z_m,fr_lift_m,fl_force_n,fr_force_n,hl_force_n,hr_force_n,fr_q0,fr_q1,fr_q2,fr_qd0,fr_qd1,fr_qd2,max_abs_tau_nm,ik_residual_m
0.00100000,STAND,-0.00000000,0.00000000,-0.00000000,-0.00000005,0.00000000,0.32207985,-0.00842045,0.00016080,0.00585067,0.02200000,0.00000000,1.90699794,1.90758955,1.90754335,1.90743021,0.00000017,-0.77301031,1.50056170,0.00000000,-0.77297953,1.50050035,0.00000000,0.00000000
0.01000000,STAND,-0.00000001,0.00017709,0.00000021,-0.00001796,0.00000002,0.32164196,-0.00843905,0.00016081,0.00587697,0.02188335,0.00000000,14.02273854,14.02862236,11.93429265,11.93485223,0.00015947,-0.77382259,1.50276686,0.00000000,-0.77297953,1.50050035,1.49058032,0.00000000
0.02000000,STAND,-0.00000074,0.00079062,0.00000161,-0.00010097,0.00000021,0.32065334,-0.00852052,0.00016094,0.00596634,0.02148211,0.00000000,25.83947672,25.83377449,20.23897247,20.24077871,0.00071230,-0.77499081,1.50721947,0.00000000,-0.77297953,1.50050035,2.88929460,0.00000000
0.03000000,STAND,-0.00000251,0.00165497,0.00000516,-0.00028240,0.00000073,0.31948204,-0.00869661,0.00016134,0.00611540,0.02107013,0.00000000,38.14585151,38.12174443,28.60328485,28.60763323,0.00143487,-0.77643168,1.51328405,0.00000000,-0.77297953,1.50050035,4.42043187,0.00000000
0.04000000,STAND,-0.00000583,0.00251397,0.00001140,-0.00058854,0.00000172,0.31845305,-0.00898992,0.00016215,0.00632678,0.02077382,0.00000000,42.11173480,42.07226229,31.98055809,31.98148221,0.00222539,-0.77734469,1.51904953,0.00000000,-0.77297953,1.50050035,5.08703959,0.00000000
0.05000000,STAND,-0.00001067,0.00305468,0.00001994,-0.00100937,0.00000324,0.31769546,-0.00938848,0.00016343,0.00660028,0.02055892,0.00000000,41.45468202,41.38986207,32.79138514,32.78706442,0.00303202,-0.77728995,1.52304447,0.00000000,-0.77297953,1.50050035,5.17190388,0.00000000
0.06000000,STAND,-0.00001637,0.00308987,0.00002977,-0.00151906,0.00000519,0.31721096,-0.00986824,0.00016513,0.00692592,0.02043898,0.00000000,38.71067506,38.62032779,32.96143145,32.95042664,0.00377478,-0.77652450,1.52518936,0.00000000,-0.77297953,1.50050035,4.97662325,0.00000000
0.07000000,STAND,-0.00002231,0.00264239,0.00003973,-0.00209094,0.00000743,0.31695237,-0.01040529,0.00016712,0.00728971,0.02041157,0.00000000,35.12531972,35.01244699,32.85279950,32.83367238,0.00441063,-0.77532592,1.52584862,0.00000000,-0.77297953,1.50050035,4.65846019,0.00000000
0.08000000,STAND,-0.00002797,0.00184353,0.00004878,-0.00269964,0.00000978,0.31685411,-0.01097708,0.00016924,0.00767649,0.02045606,0.00000000,31.52941027,31.39841610,32.68724995,32.65917017,0.00492606,-0.77391331,1.52550598,0.00000000,-0.77297953,1.50050035,4.39730671,0.00000000
0.09000000,STAND,-0.00003300,0.00085006,0.00005624,-0.00332194,0.00001206,0.31685036,-0.01156290,0.00017133,0.00807135,0.02054502,0.00000000,28.43139577,28.28723099,32.62147438,32.58443327,0.00532710,-0.77245218,1.52462258,0.00000000,-0.77297953,1.50050035,4.44992329,0.00000000
0.10000000,STAND,-0.00003717,-0.00020051,0.00006173,-0.00393754,0.00001414,0.31688628,-0.01214439,0.00017327,0.00846086,0.02065249,0.00000000,26.06709524,25.91464727,32.73479850,32.68962002,0.00563118,-0.77106000,1.52356560,0.00000000,-0.77297953,1.50050035,4.52258385,0.00000000
0.11000000,STAND,-0.00004036,-0.00120805,0.00006523,-0.00452951,0.00001591,0.31692315,-0.01270592,0.00017495,0.00883385,0.02075838,0.00000000,24.46789023,24.31156857,33.03552913,32.98374015,0.00586030,-0.76981166,1.52258286,0.00000000,-0.77297953,1.50050035,4.61610595,0.00000000
0.12000000,STAND,-0.00004255,-0.00211176,0.00006696,-0.00508440,0.00001731,0.31693884,-0.01323477,0.00017630,0.00918163,0.02084989,0.00000000,23.53599121,23.37949495,33.48103382,33.42464879,0.00603621,-0.76874671,1.52180835,0.00000000,-0.77297953,1.50050035,4.72393558,0.00000000
0.13000000,STAND,-0.00004379,-0.00288371,0.00006726,-0.00559205,0.00001830,0.31692527,-0.01372106,0.00017728,0.00949792,0.02092097,0.00000000,23.11237413,22.95860850,34.00202643,33.94329747,0.00617738,-0.76787798,1.52128512,0.00000000,-0.77297953,1.50050035,4.83592702,0.00000000
