time_s,state,roll_rad,pitch_rad,yaw_rad,body_x_m,body_y_m,body_z_m,com_x_m,com_y_m,support_margin_m,fr_foot_z_m,fr_lift_m,fl_force_n,fr_force_n,hl_force_n,hr_force_n,fr_q0,fr_q1,fr_q2,fr_qd0,fr_qd1,fr_qd2,max_abs_tau_nm,ik_residual_m
0.00100000,STAND,0.00001966,0.00000105,-0.00000107,-0.00000028,0.00000076,0.32207994,-0.00818851,0.00015637,0.00569100,0.02200000,0.00000000,0.00000000,5.60165413,0.00000000,2.79453384,0.00003425,-0.77299404,1.50054622,0.00000000,-0.77297953,1.50050035,0.78449690,0.00000000
0.01000000,STAND,0.00052251,0.00013277,-0.00002543,-0.00002069,0.00003152,0.32157993,-0.00820748,0.00016635,0.00630297,0.02188118,0.00000000,0.00000000,11.91099376,0.00000000,12.68976982,0.00103405,-0.77387855,1.50316165,0.00000000,-0.77297953,1.50050035,4.56242008,0.00000000
0.02000000,STAND,-0.00249885,0.00113639,-0.00015906,-0.00013236,0.00004568,0.32044584,-0.00830840,0.00015547,0.00684459,0.02148334,0.00000000,0.00000000,25.05845154,0.00000000,15.94413153,-0.00127776,-0.77420086,1.50766121,0.00000000,-0.77297953,1.50050035,20.34510515,0.00000000
0.03000000,STAND,0.00021925,0.00899285,0.00129990,-0.00050038,0.00006977,0.31914303,-0.00850438,0.00019984,0.01174514,0.02119374,0.00000000,0.00000000,45.82634360,239.03827706,18.41940441,0.00476994,-0.77399652,1.52376199,0.00000000,-0.77297953,1.50050035,30.00000000,0.00000000
0.04000000,STAND,0.00193239,0.00455250,0.00211688,-0.00084980,0.00013158,0.31777362,-0.00887321,0.00023928,0.00529490,0.02068122,0.00000000,0.00000000,59.77304311,0.00000000,0.00000000,0.00843175,-0.77704303,1.52324672,0.00000000,-0.77297953,1.50050035,30.00000000,0.00000000
0.05000000,STAND,-0.02852167,0.02001001,0.00645548,-0.00136140,0.00038474,0.31640564,-0.00939269,0.00038838,0.01690416,0.02187317,0.00000000,0.00000000,43.40009096,0.00000000,0.00000000,-0.01106577,-0.76638861,1.54279040,0.00000000,-0.77297953,1.50050035,30.00000000,0.00000000
0.06000000,STAND,0.02160249,0.02393251,0.00733374,-0.00225317,0.00091164,0.31514833,-0.01001152,0.00092121,0.01644324,0.02037605,0.00000000,6.67333846,49.15663117,0.00000000,0.00000000,0.06687196,-0.76761045,1.54533969,0.00000000,-0.77297953,1.50050035,30.00000000,0.00000000
0.07000000,STAND,-0.07132323,0.03076597,-0.00099207,-0.00262004,0.00165842,0.31379275,-0.01060054,0.00138738,0.02205418,0.01675949,0.00000000,0.00000000,228.64801239,0.00000000,0.00000000,-0.06609084,-0.75132468,1.51903385,0.00000000,-0.77297953,1.50050035,30.00000000,0.00000000
0.08000000,STAND,-0.03683394,0.03860379,0.00528018,-0.00332500,0.00269215,0.31272092,-0.01127462,0.00194960,0.03023647,0.05478328,0.00000000,0.00000000,0.00000000,15.85326099,0.00000000,0.01013259,-0.85332465,1.80831934,0.00000000,-0.77297953,1.50050035,30.00000000,0.00000000
0.09000000,STAND,-0.02130703,0.01776615,0.00442777,-0.00409316,0.00423077,0.31068450,-0.01203415,0.00254598,0.03790968,0.02830781,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.12607477,-0.72796121,1.44922210,0.00000000,-0.77297953,1.50050035,30.00000000,0.00000000
0.10000000,STAND,-0.16687802,0.03893299,0.00151001,-0.00528448,0.00391192,0.30839297,-0.01284893,0.00300110,0.02930795,0.02366132,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.04258630,-0.72525267,1.55129460,0.00000000,-0.77297953,1.50050035,30.00000000,0.00000000
0.11000000,STAND,-0.02903005,0.02459412,0.00181537,-0.00607696,0.00554700,0.30410565,-0.01372086,0.00358711,0.04642077,0.08403171,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.19554253,-0.84679872,1.83869485,0.00000000,-0.77297953,1.50050035,30.00000000,0.00000000
0.12000000,STAND,-0.16971640,0.01592667,-0.00309756,-0.00717302,0.00581039,0.29988970,-0.01466479,0.00422935,0.04059337,0.02139285,0.00000000,0.00000000,14.99126471,0.00000000,0.00000000,0.06732512,-0.64231910,1.35006670,0.00000000,-0.77297953,1.50050035,30.00000000,0.00000000
0.13000000,STAND,-0.14521897,0.02865909,-0.00574077,-0.00868754,0.00615344,0.29600023,-0.01566989,0.00494871,0.03879381,0.07098352,0.00000000,90.51427740,0.00000000,0.00000000,0.00000000,0.05210989,-0.81458102,1.83994393,0.00000000,-0.77297953,1.50050035,30.00000000,0.00000000
0.14000000,STAND,-0.06088495,-0.00113013,-0.00562609,-0.00926822,0.00794012,0.28962911,-0.01683190,0.00599368,0.04867789,0.05474684,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.20332778,-0.75436988,1.60285246,0.00000000,-0.77297953,1.50050035,30.00000000,0.00000000
0.15000000,STAND,-0.17840852,0.01766730,-0.00647194,-0.01150604,0.00754325,0.28608205,-0.01805409,0.00695071,0.02913540,0.01254217,0.00000000,462.73668626,0.00000000,0.00000000,30.03080910,0.01860075,-0.67108794,1.48975991,0.00000000,-0.77297953,1.50050035,30.00000000,0.00000000
0.16000000,STAND,-0.03429414,0.00168207,-0.00743491,-0.01234977,0.00908560,0.27928541,-0.01958274,0.00795679,0.03686051,0.06803632,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17615002,-0.84099707,1.87667769,0.00000000,-0.77297953,1.50050035,30.00000000,0.00000000
0.17000000,STAND,-0.06967831,0.00355631,-0.00189086,-0.01426537,0.00943780,0.27480761,-0.02115541,0.00890566,0.02775241,-0.00019179,0.00000000,0.00000000,51.62575502,438.28797056,0.00000000,0.15171012,-0.65568645,1.41703188,0.00000000,-0.77297953,1.50050035,30.00000000,0.00000000
0.18000000,STAND,-0.05887300,0.01674853,-0.00475509,-0.01655313,0.00944473,0.27023628,-0.02337576,0.00952832,0.01335916,0.03972214,0.00000000,0.00000000,0.00000000,88.96804868,0.00000000,0.10035304,-0.80186601,1.85092612,0.00000000,-0.77297953,1.50050035,30.00000000,0.00000000
0.19000000,STAND,0.04697128,0.01488420,-0.00503384,-0.01841781,0.01108939,0.26491484,-0.02569840,0.01034095,0.02608809,0.02009027,0.00000000,0.00000000,505.54688119,0.00000000,0.00000000,0.26771428,-0.74338460,1.66338163,0.00000000,-0.77297953,1.50050035,30.00000000,0.00000000
0.20000000,STAND,-0.04186360,0.04070609,-0.00470081,-0.02202610,0.00994730,0.26226529,-0.02880721,0.01047890,0.00717884,0.01965859,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.09193483,-0.76987322,1.84184930,0.00000000,-0.77297953,1.50050035,30.00000000,0.00000000
0.21000000,STAND,0.07072848,0.03674288,-0.00949609,-0.02453047,0.01113347,0.25787229,-0.03219543,0.01031292,0.02553269,0.02800007,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.23420836,-0.80544246,1.84621940,0.00000000,-0.77297953,1.50050035,30.00000000,0.00000000
0.22000000,STAND,-0.01100675,0.06778328,-0.01072022,-0.02926279,0.00994893,0.25700578,-0.03633902,0.00977228,0.01880183,0.01118131,0.00000000,0.00000000,5.56941632,0.00000000,0.00000000,0.11526058,-0.77362476,1.86769615,0.00000000,-0.77297953,1.50050035,30.00000000,0.00000000
0.23000000,STAND,-0.04292126,0.06407773,-0.01044899,-0.03279551,0.00906581,0.25464964,-0.04089008,0.00869861,0.02297683,0.02446691,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04122300,-0.83979513,1.90153337,0.00000000,-0.77297953,1.50050035,30.00000000,0.00000000
0.24000000,STAND,0.00034754,0.09712938,-0.01456541,-0.03856001,0.00928375,0.25626971,-0.04611688,0.00792712,0.03687898,0.01095669,0.00000000,0.00000000,20.51818074,0.00000000,13.51337001,0.11294278,-0.80528300,1.91727229,0.00000000,-0.77297953,1.50050035,30.00000000,0.00000000
