time_s,state,roll_rad,pitch_rad,yaw_rad,body_x_m,body_y_m,body_z_m,com_x_m,com_y_m,support_margin_m,fr_foot_z_m,fr_lift_m,fl_force_n,fr_force_n,hl_force_n,hr_force_n,fr_q0,fr_q1,fr_q2,fr_qd0,fr_qd1,fr_qd2,max_abs_tau_nm,ik_residual_m
0.00100000,STAND,-0.00003343,-0.00000317,-0.00000104,-0.00000003,0.00000021,0.32208010,-0.00784800,0.00014987,0.00545658,0.02200000,0.00000000,0.19635026,7.03839142,0.00000000,6.22833802,-0.00002542,-0.77298166,1.50051287,0.00000000,-0.77297953,1.50050035,0.77069859,0.00000000
0.01000000,STAND,-0.00113175,-0.00006886,-0.00002808,-0.00000089,0.00001482,0.32158122,-0.00785874,0.00015913,0.00552489,0.02186916,0.00000000,0.00000000,10.46763467,0.00000000,9.84686507,-0.00068685,-0.77363955,1.50213096,0.00000000,-0.77297953,1.50050035,2.63979550,0.00000000
0.02000000,STAND,-0.00050916,0.00072569,0.00000773,-0.00006621,0.00007429,0.32044806,-0.00792530,0.00019798,0.00570565,0.02149532,0.00000000,0.00000000,27.72665027,0.00000000,22.10080688,0.00130745,-0.77507284,1.50766073,0.00000000,-0.77297953,1.50050035,2.97442780,0.00000000
0.03000000,STAND,-0.00004514,0.00410408,0.00057016,-0.00024387,0.00006227,0.31928646,-0.00807970,0.00024501,0.00480934,0.02103343,0.00000000,0.00000000,35.29161438,19.19252679,23.42169620,0.00331012,-0.77541391,1.51613533,0.00000000,-0.77297953,1.50050035,7.31790246,0.00000000
0.04000000,STAND,-0.00902527,0.00054243,-0.00029085,-0.00038613,0.00033811,0.31733275,-0.00835712,0.00026880,0.01203480,0.02063369,0.00000000,0.00000000,65.44733170,0.00000000,73.33534801,-0.00439105,-0.77842554,1.51766893,0.00000000,-0.77297953,1.50050035,30.00000000,0.00000000
0.05000000,STAND,-0.01985261,0.01576727,0.00440546,-0.00142819,-0.00007847,0.31667557,-0.00875841,0.00036168,0.00208651,0.02413953,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00902782,-0.77069240,1.55217816,0.00000000,-0.77297953,1.50050035,30.00000000,0.00000000
0.06000000,STAND,0.05133705,0.01332986,0.00477187,-0.00156831,0.00142218,0.31459266,-0.00925768,0.00067003,0.02401037,0.01157556,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.15742882,-0.75056283,1.42997946,0.00000000,-0.77297953,1.50050035,30.00000000,0.00000000
0.07000000,STAND,-0.09165713,0.01419764,0.00399523,-0.00218711,0.00042053,0.31257746,-0.00986550,0.00090418,0.00792530,0.06232856,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.09408574,-0.87994608,1.82905499,0.00000000,-0.77297953,1.50050035,30.00000000,0.00000000
0.08000000,STAND,-0.00178564,0.02296074,0.00584773,-0.00351023,0.00167906,0.31121458,-0.01051024,0.00125128,0.01491249,0.02249202,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.13856846,-0.67401779,1.43182571,0.00000000,-0.77297953,1.50050035,30.00000000,0.00000000
0.09000000,STAND,-0.04107459,0.02793709,-0.00526499,-0.00387600,0.00291704,0.30773212,-0.01115943,0.00171458,0.03711951,0.02063361,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07533825,-0.70334309,1.57345056,0.00000000,-0.77297953,1.50050035,30.00000000,0.00000000
0.10000000,STAND,-0.11627617,0.02892799,0.00414499,-0.00455008,0.00180225,0.30453272,-0.01182995,0.00217458,0.01365881,0.06448817,0.00000000,25.57018065,0.00000000,0.00000000,0.00000000,-0.08257853,-0.81116338,1.82319086,0.00000000,-0.77297953,1.50050035,30.00000000,0.00000000
0.11000000,STAND,-0.00383567,0.03553220,0.00008726,-0.00544258,0.00441519,0.30097582,-0.01257038,0.00292141,0.03744712,-0.00429134,0.00000000,0.00000000,0.77234538,0.00000000,0.00000000,0.17302974,-0.61662491,1.32990671,0.00000000,-0.77297953,1.50050035,30.00000000,0.00000000
0.12000000,STAND,-0.09068060,0.03449430,-0.00061236,-0.00579476,0.00407868,0.29585416,-0.01332190,0.00361671,0.03008056,0.04628552,0.00000000,487.60081883,0.00000000,0.00000000,0.00000000,-0.04082080,-0.82703436,1.82994653,0.00000000,-0.77297953,1.50050035,30.00000000,0.00000000
