time_s,state,roll_rad,pitch_rad,yaw_rad,body_x_m,body_y_m,body_z_m,com_x_m,com_y_m,support_margin_m,fr_foot_z_m,fr_lift_m,fl_force_n,fr_force_n,hl_force_n,hr_force_n,fr_q0,fr_q1,fr_q2,fr_qd0,fr_qd1,fr_qd2,max_abs_tau_nm,ik_residual_m
0.00100000,STAND,-0.00001030,0.00001109,0.00000343,-0.00000063,-0.00000022,0.32208091,-0.00842045,0.00016080,0.00585067,0.02200000,0.00000000,3.03882847,5.29175722,6.81540168,2.98784731,-0.00000085,-0.77298271,1.50054192,0.00000000,-0.77297953,1.50050035,0.89335990,0.00000000
0.01000000,STAND,-0.00013424,0.00017890,0.00000014,-0.00001895,0.00000467,0.32163298,-0.00843919,0.00016323,0.00592655,0.02188272,0.00000000,11.96261299,11.78378859,8.91365867,10.13400519,0.00007705,-0.77378481,1.50275820,0.00000000,-0.77297953,1.50050035,1.61191282,0.00000000
0.02000000,STAND,-0.00024329,0.00068420,-0.00004292,-0.00010098,0.00000280,0.32062960,-0.00851975,0.00016278,0.00603003,0.02149491,0.00000000,25.56720357,22.28229941,22.64968876,18.29628553,0.00048240,-0.77510122,1.50723884,0.00000000,-0.77297953,1.50050035,2.87495880,0.00000000
0.03000000,STAND,0.00004762,0.00150610,-0.00007443,-0.00028464,-0.00000642,0.31945151,-0.00869740,0.00015540,0.00618551,0.02107709,0.00000000,40.81029914,41.48202247,28.85235928,28.58405803,0.00140213,-0.77667242,1.51343285,0.00000000,-0.77297953,1.50050035,4.75038159,0.00000000
0.04000000,STAND,-0.00001663,0.00243830,-0.00002045,-0.00059489,-0.00002250,0.31843162,-0.00899368,0.00014010,0.00638927,0.02074720,0.00000000,38.62394796,43.82726791,34.30593733,34.75280129,0.00213546,-0.77737922,1.51894895,0.00000000,-0.77297953,1.50050035,4.98012809,0.00000000
0.05000000,STAND,0.00019645,0.00304463,0.00002232,-0.00101416,-0.00002846,0.31768280,-0.00939080,0.00013261,0.00665616,0.02051068,0.00000000,43.14598419,44.06701040,34.25880093,40.75038637,0.00320298,-0.77723087,1.52288539,0.00000000,-0.77297953,1.50050035,5.36271963,0.00000000
0.06000000,STAND,0.00016396,0.00316181,0.00003973,-0.00151779,-0.00003355,0.31719015,-0.00986617,0.00012838,0.00697274,0.02038743,0.00000000,40.58999815,33.50359440,29.72978529,32.39244631,0.00389173,-0.77651653,1.52520523,0.00000000,-0.77297953,1.50050035,5.33920521,0.00000000
0.07000000,STAND,0.00012994,0.00274834,0.00001304,-0.00207584,-0.00004464,0.31691813,-0.01039150,0.00011799,0.00731950,0.02036509,0.00000000,37.10696227,30.14608144,36.08189438,35.34122482,0.00443576,-0.77541901,1.52605494,0.00000000,-0.77297953,1.50050035,5.00295743,0.00000000
0.08000000,STAND,0.00010453,0.00188954,0.00000196,-0.00266344,-0.00005113,0.31680253,-0.01094404,0.00011172,0.00769185,0.02040415,0.00000000,30.09989512,29.26306822,35.87603090,33.94143881,0.00493773,-0.77413077,1.52571313,0.00000000,-0.77297953,1.50050035,4.70316080,0.00000000
0.09000000,STAND,-0.00002578,0.00087086,-0.00001106,-0.00326366,-0.00005230,0.31677534,-0.01150991,0.00010899,0.00807156,0.02048583,0.00000000,28.92082369,27.60861633,35.01418717,29.02906471,0.00520912,-0.77277461,1.52484002,0.00000000,-0.77297953,1.50050035,4.84223973,0.00000000
0.10000000,STAND,-0.00001184,-0.00026575,-0.00001699,-0.00385605,-0.00004953,0.31680263,-0.01207004,0.00011234,0.00844993,0.02058950,0.00000000,27.70610755,24.19459492,28.40421682,27.81351019,0.00553229,-0.77153789,1.52374349,0.00000000,-0.77297953,1.50050035,4.06187719,0.00000000
