wall_s,tick_s,age_s,fresh,roll,pitch,q0,dq0,tau0,q1,dq1,tau1,q2,dq2,tau2,q3,dq3,tau3,q4,dq4,tau4,q5,dq5,tau5,q6,dq6,tau6,q7,dq7,tau7,q8,dq8,tau8,q9,dq9,tau9,q10,dq10,tau10,q11,dq11,tau11
28.270161287,8773.605,0.000980191,1,0.00223341071978,-0.00222246767953,0.0735855102539,0.0160598754883,-0.0030517578125,0.414543151855,-0.0510025024414,-0.0018310546875,2.7385764122,-0.00110626220703,-0.0030517578125,0.439414978027,0.0311660766602,0.0018310546875,2.50622177124,-0.0127792358398,0.0042724609375,2.40539312363,-0.0291061401367,0.0006103515625,0.080680847168,0.0642776489258,0.0018310546875,-0.101890563965,0.00415802001953,-0.0030517578125,2.40669775009,-0.0273513793945,-0.0018310546875,0.444679260254,0.0717544555664,0.0030517578125,1.462059021,-0.00835418701172,0.0018310546875,2.74894475937,-0.00156402587891,-0.0054931640625
28.280113967,8773.615,0.000822533,1,0.00224241637625,-0.00221388041973,0.0735092163086,0.00453948974609,-0.0030517578125,0.414390563965,-0.0555801391602,-0.0018310546875,2.73872900009,0.00171661376953,0.0018310546875,0.439491271973,0.0259017944336,-0.0042724609375,2.5059928894,-0.0191879272461,0.0006103515625,2.40546941757,0.0280380249023,0.0042724609375,0.0805282592773,0.0333023071289,0.0030517578125,-0.10196685791,-0.00705718994141,0.0006103515625,2.40677404404,-0.0233840942383,0.0042724609375,0.444679260254,0.00560760498047,0.0006103515625,1.46221160889,0.0429153442383,0.0030517578125,2.74902105331,0.014533996582,0.0042724609375
28.290178486,8773.625,0.000783801,1,0.00225404044613,-0.00220571225509,0.0735855102539,-0.0150680541992,-0.0006103515625,0.414543151855,-0.0259780883789,-0.0018310546875,2.73865270615,-0.000114440917969,0.0030517578125,0.439414978027,0.00957489013672,-0.0030517578125,2.50614547729,-0.0139236450195,-0.0006103515625,2.40546941757,-0.00949859619141,0.0018310546875,0.0805282592773,0.00637054443359,-0.0006103515625,-0.102043151855,0.0223159790039,-0.0018310546875,2.40677404404,0.0102615356445,-0.0054931640625,0.444831848145,0.0645065307617,-0.0030517578125,1.46190643311,-0.0114822387695,-0.0054931640625,2.74902105331,0.000343322753906,0.0042724609375
28.300195301,8773.636,0.00060615,1,0.00227781175636,-0.00222557410598,0.0735855102539,-0.0138473510742,-0.0030517578125,0.414619445801,-0.0414657592773,-0.0006103515625,2.73865270615,-0.00492095947266,-0.0067138671875,0.439491271973,-0.0248336791992,-0.0054931640625,2.50614547729,0.0217819213867,-0.0006103515625,2.40539312363,-0.00438690185547,0.0030517578125,0.0805282592773,0.0708389282227,0.0030517578125,-0.102043151855,0.0271987915039,-0.0018310546875,2.40662145615,0.00965118408203,-0.0054931640625,0.444679260254,-0.0315475463867,-0.0006103515625,1.46213531494,-0.00560760498047,0.0006103515625,2.74894475937,-0.0227737426758,0.0018310546875
28.310119094,8773.646,0.000477282,1,0.00226891064085,-0.002213496482,0.0737380981445,0.0631332397461,-0.0030517578125,0.414390563965,-0.0125503540039,-0.0006103515625,2.73872900009,0.0102615356445,-0.0018310546875,0.439491271973,0.0532150268555,-0.0006103515625,2.50606918335,-0.0104141235352,0.0042724609375,2.40539312363,-0.00835418701172,0.0018310546875,0.0803756713867,-0.0133895874023,0.0018310546875,-0.101737976074,0.0272750854492,0.0030517578125,2.40677404404,-0.00934600830078,-0.0018310546875,0.444450378418,-0.0668716430664,0.0006103515625,1.462059021,-0.00774383544922,-0.0018310546875,2.74909734726,0.020866394043,-0.0006103515625
28.320076482,8773.656,0.000344786,1,0.00226372713223,-0.00219457712956,0.0735855102539,0.042610168457,0.0006103515625,0.41446685791,0.00438690185547,-0.0018310546875,2.7385764122,-0.0144577026367,0.0006103515625,0.439338684082,-0.022087097168,-0.0006103515625,2.50606918335,0.00652313232422,-0.0042724609375,2.40546941757,0.0275802612305,0.0018310546875,0.0805282592773,-0.026969909668,0.0006103515625,-0.102043151855,0.00751495361328,-0.0006103515625,2.40669775009,-0.0209426879883,-0.0006103515625,0.444831848145,0.0870895385742,0.0018310546875,1.46228790283,0.0400161743164,0.0042724609375,2.74886846542,0.00225067138672,-0.0006103515625
28.330147187,8773.666,0.000242531,1,0.00227329158224,-0.00217492459342,0.0735092163086,-0.00972747802734,-0.0018310546875,0.414543151855,0.0254440307617,-0.0018310546875,2.73865270615,0.016975402832,0.0006103515625,0.439491271973,-0.0101852416992,0.0006103515625,2.50622177124,0.034294128418,0.0006103515625,2.40546941757,-0.00881195068359,0.0030517578125,0.0805282592773,-0.0124740600586,0.0018310546875,-0.10196685791,0.0219345092773,-0.0018310546875,2.40669775009,-0.0186538696289,-0.0006103515625,0.444450378418,-0.0690078735352,0.0006103515625,1.462059021,0.000419616699219,0.0030517578125,2.74902105331,0.0352096557617,-0.0006103515625
28.340253689,8773.676,0.000257061,1,0.00227316934615,-0.00218941061758,0.0735092163086,0.00240325927734,-0.0018310546875,0.414543151855,0.0139236450195,0.0018310546875,2.73865270615,-0.0156021118164,-0.0067138671875,0.439186096191,0.00453948974609,-0.0030517578125,2.50606918335,0.00339508056641,0.0030517578125,2.40531682968,0.0254440307617,0.0018310546875,0.0802230834961,0.0179672241211,0.0030517578125,-0.101890563965,-0.0307083129883,-0.0030517578125,2.40677404404,-0.00957489013672,-0.0030517578125,0.444679260254,-0.0152969360352,-0.0006103515625,1.46221160889,0.00858306884766,0.0030517578125,2.74902105331,0.00873565673828,0.0018310546875
28.350121334,8773.686,7.796e-06,1,0.00225014844909,-0.00218639150262,0.0735855102539,0.00507354736328,-0.0030517578125,0.414543151855,0.0516128540039,-0.0018310546875,2.73865270615,-0.0104141235352,0.0030517578125,0.439033508301,-0.0518417358398,-0.0042724609375,2.50606918335,0.0118637084961,0.0042724609375,2.40539312363,-0.00324249267578,0.0030517578125,0.080680847168,0.0217056274414,0.0006103515625,-0.102119445801,-0.0239944458008,0.0006103515625,2.40662145615,-0.0148391723633,0.0030517578125,0.444679260254,0.0479507446289,0.0030517578125,1.46228790283,0.0368881225586,0.0030517578125,2.74894475937,-0.0242233276367,0.0042724609375
28.360114777,8773.695,0.000950058,1,0.00222815712914,-0.00218633911572,0.0735855102539,-0.00171661376953,-0.0030517578125,0.41446685791,-0.0606155395508,0.0006103515625,2.7385764122,0.015754699707,-0.0042724609375,0.439186096191,-0.0384140014648,0.0018310546875,2.50606918335,-0.00614166259766,0.0018310546875,2.40539312363,0.00774383544922,0.0018310546875,0.0803756713867,0.0168991088867,0.0030517578125,-0.10196685791,0.0347518920898,-0.0030517578125,2.40669775009,0.00659942626953,-0.0018310546875,0.444602966309,-0.0241470336914,0.0006103515625,1.462059021,-0.0341415405273,0.0018310546875,2.74894475937,0.00125885009766,0.0006103515625
28.370167862,8773.705,0.000834757,1,0.00223693624139,-0.00220030173659,0.0736618041992,-0.0127029418945,-0.0030517578125,0.41446685791,-0.0101089477539,-0.0006103515625,2.73865270615,-0.0252914428711,-0.0018310546875,0.439414978027,-0.058708190918,-0.0018310546875,2.5059928894,-0.0303268432617,0.0006103515625,2.40539312363,-0.0116348266602,0.0006103515625,0.0805282592773,-0.0366592407227,-0.0030517578125,-0.102043151855,-0.00141143798828,-0.0006103515625,2.40677404404,0.00347137451172,-0.0018310546875,0.444526672363,0.0103378295898,0.0018310546875,1.46213531494,-0.0449752807617,0.0018310546875,2.74902105331,0.023307800293,0.0054931640625
28.380160879,8773.715,0.000733944,1,0.00225627445616,-0.0022051888518,0.0735092163086,0.0244522094727,0.0006103515625,0.41431427002,0.00194549560547,-0.0006103515625,2.73865270615,0.00965118408203,-0.0018310546875,0.439414978027,0.000114440917969,-0.0006103515625,2.5059928894,0.00469207763672,0.0030517578125,2.40539312363,-0.0375747680664,0.0018310546875,0.0803756713867,-0.0629806518555,0.0030517578125,-0.10196685791,0.0121688842773,-0.0018310546875,2.40677404404,0.00461578369141,-0.0006103515625,0.444374084473,0.0540542602539,0.0006103515625,1.46213531494,-0.0556564331055,0.0054931640625,2.74894475937,-0.016975402832,0.0067138671875
28.390181651,8773.726,0.000589866,1,0.00225294101983,-0.00221602711827,0.0736618041992,-0.0152969360352,-0.0018310546875,0.414695739746,0.0423812866211,-0.0030517578125,2.73872900009,0.0304794311523,0.0042724609375,0.439262390137,0.0360488891602,0.0042724609375,2.50606918335,0.000114440917969,0.0018310546875,2.40539312363,0.0125503540039,-0.0006103515625,0.0803756713867,0.00179290771484,-0.0030517578125,-0.101661682129,0.0179672241211,-0.0018310546875,2.40662145615,-0.0217056274414,0.0006103515625,0.444450378418,-0.0484848022461,0.0030517578125,1.46221160889,-0.0164413452148,0.0006103515625,2.74902105331,0.00698089599609,0.0018310546875
28.400158606,8773.736,0.000452767,1,0.00224211975001,-0.00221154163592,0.0735092163086,-0.0139999389648,-0.0030517578125,0.414543151855,0.00904083251953,0.0018310546875,2.73865270615,0.00911712646484,-0.0018310546875,0.439567565918,0.0315475463867,-0.0006103515625,2.50606918335,0.0179672241211,0.0030517578125,2.40539312363,0.0255966186523,-0.0006103515625,0.0805282592773,0.0216293334961,-0.0006103515625,-0.10196685791,-0.0398635864258,0.0006103515625,2.40677404404,-0.00125885009766,0.0018310546875,0.444602966309,-0.043830871582,0.0018310546875,1.46213531494,-0.0138473510742,0.0018310546875,2.74894475937,-0.00591278076172,0.0018310546875
28.410114895,8773.746,0.000319104,1,0.00223409128375,-0.00220229150727,0.0735092163086,-0.028190612793,-0.0042724609375,0.41446685791,0.0233840942383,-0.0018310546875,2.7385764122,-0.0197982788086,-0.0030517578125,0.439338684082,0.00537872314453,-0.0018310546875,2.50614547729,0.0756454467773,-0.0006103515625,2.40539312363,0.00102996826172,0.0018310546875,0.0806045532227,-0.0252914428711,-0.0006103515625,-0.102043151855,-0.00179290771484,-0.0006103515625,2.40669775009,0.0113296508789,0.0006103515625,0.444450378418,-0.00820159912109,0.0018310546875,1.46213531494,-0.0451278686523,0.0042724609375,2.74902105331,0.00858306884766,0.0006103515625
28.420110917,8773.756,0.000129286,1,0.00220901099965,-0.00219864374958,0.0735855102539,-0.037956237793,0.0006103515625,0.414543151855,-0.0873947143555,-0.0006103515625,2.7385764122,-0.0283432006836,0.0030517578125,0.439567565918,0.00736236572266,-0.0018310546875,2.50622177124,0.00331878662109,0.0006103515625,2.40554571152,0.0191116333008,0.0006103515625,0.0805282592773,0.037727355957,0.0079345703125,-0.101890563965,-0.0404739379883,-0.0030517578125,2.40677404404,0.0160598754883,-0.0030517578125,0.444602966309,0.032844543457,0.0030517578125,1.46221160889,0.00148773193359,0.0030517578125,2.74894475937,-0.0146865844727,0.0018310546875
