wall_s,tick_s,age_s,fresh,roll,pitch,q0,dq0,tau0,q1,dq1,tau1,q2,dq2,tau2,q3,dq3,tau3,q4,dq4,tau4,q5,dq5,tau5,q6,dq6,tau6,q7,dq7,tau7,q8,dq8,tau8,q9,dq9,tau9,q10,dq10,tau10,q11,dq11,tau11
6e-07,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.010080716,581.964,0.000217413,1,0.00203542038798,-0.00313007365912,-0.446434020996,-0.00171661376953,-0.0054931640625,-1.16020071507,0.012321472168,-0.0006103515625,2.73933935165,-0.00911712646484,-0.0042724609375,0.436356663704,0.0461959838867,-0.0018310546875,-1.16304993629,0.031852722168,-0.0006103515625,2.7418923378,-0.0149917602539,0.0018310546875,-0.445435643196,0.00423431396484,0.0006103515625,-1.14946961403,0.0395584106445,-0.0018310546875,2.74533343315,-0.0136947631836,-0.0054931640625,0.440934300423,-0.0109481811523,0.0006103515625,-1.14802002907,-0.0298690795898,-0.0006103515625,2.74726629257,0.0152969360352,0.0006103515625
0.020081906,581.974,8.0066e-05,1,0.00205002888106,-0.00312572787516,-0.446891784668,-0.0204086303711,-0.0030517578125,-1.16035330296,-0.0323104858398,-0.0006103515625,2.73903417587,-0.0247573852539,-0.0030517578125,0.436432957649,0.0139999389648,-0.0042724609375,-1.16312623024,0.0422286987305,0.0006103515625,2.74173974991,0.00179290771484,-0.0018310546875,-0.445511937141,0.00644683837891,0.0030517578125,-1.14962220192,-0.0262832641602,0.0006103515625,2.74533343315,0.00804901123047,0.0030517578125,0.441086888313,-0.0353622436523,0.0018310546875,-1.14794373512,-0.0474166870117,-0.0006103515625,2.74734258652,-0.0504684448242,0.0042724609375
0.030091482,581.983,0.000785276,1,0.00202002678998,-0.00310396356508,-0.446662902832,0.0164413452148,-0.0018310546875,-1.16020071507,0.0382614135742,-0.0006103515625,2.73926305771,0.00667572021484,-0.0018310546875,0.436356663704,0.0545120239258,-0.0030517578125,-1.16320252419,0.0582504272461,0.0030517578125,2.74181604385,-0.0320816040039,0.0054931640625,-0.445283055305,0.0329208374023,-0.0054931640625,-1.14962220192,-0.0469589233398,-0.0006103515625,2.74533343315,-0.0282669067383,-0.0006103515625,0.440934300423,0.00934600830078,0.0018310546875,-1.14786744118,-0.0115585327148,0.0030517578125,2.74734258652,-0.0107192993164,0.0042724609375
0.04008879,581.994,0.000835311,1,0.00200040917844,-0.00310691306368,-0.446891784668,-0.0532150268555,0.0006103515625,-1.16035330296,-0.0730514526367,-0.0006103515625,2.73926305771,-0.00873565673828,0.0006103515625,0.435975193977,-0.16544342041,0.0006103515625,-1.16327881813,-0.0734329223633,0.0006103515625,2.74181604385,-0.0506210327148,0.0042724609375,-0.445511937141,-0.0317001342773,0.0030517578125,-1.14954590797,-0.0110244750977,-0.0018310546875,2.74525713921,-0.00934600830078,0.0006103515625,0.440858006477,-0.015983581543,0.0006103515625,-1.14809632301,-0.0344467163086,0.0006103515625,2.74749517441,0.0260543823242,-0.0042724609375
0.050084301,582.004,0.000731494,1,0.0020090136677,-0.00310633704066,-0.446434020996,-0.104866027832,-0.0018310546875,-1.1604295969,0.0176620483398,-0.0006103515625,2.73903417587,-0.053596496582,-0.0018310546875,0.436432957649,0.00934600830078,-0.0054931640625,-1.16312623024,0.0313186645508,0.0006103515625,2.7418923378,-0.011100769043,-0.0018310546875,-0.445359349251,-0.0150680541992,-0.0018310546875,-1.14962220192,0.0188827514648,-0.0018310546875,2.74525713921,-0.00308990478516,-0.0006103515625,0.441086888313,-0.0341415405273,0.0006103515625,-1.14779114723,0.105323791504,0.0018310546875,2.74726629257,-0.0236892700195,0.0018310546875
0.060075724,582.014,0.000589712,1,0.00201166654006,-0.0031145750545,-0.446434020996,0.0224685668945,0.0018310546875,-1.16035330296,0.0344467163086,-0.0018310546875,2.73933935165,-0.00553131103516,-0.0006103515625,0.436280369759,-0.0429916381836,0.0006103515625,-1.16327881813,0.00499725341797,0.0042724609375,2.74173974991,-0.00743865966797,-0.0054931640625,-0.445359349251,0.0509262084961,0.0030517578125,-1.14962220192,-0.00194549560547,-0.0006103515625,2.74518084526,0.00728607177734,0.0042724609375,0.440781712532,-0.012092590332,0.0006103515625,-1.14802002907,-0.0836563110352,0.0018310546875,2.74734258652,0.0372695922852,0.0018310546875
0.070078495,582.024,0.000438486,1,0.00198496296071,-0.00312394741923,-0.446434020996,0.0249862670898,-0.0054931640625,-1.1604295969,0.0223159790039,-0.0042724609375,2.73926305771,-0.00835418701172,0.0018310546875,0.436051487923,0.0193405151367,-0.0006103515625,-1.16327881813,-0.00797271728516,0.0006103515625,2.74181604385,-0.00850677490234,0.0006103515625,-0.445435643196,0.0436019897461,0.0067138671875,-1.14954590797,0.035285949707,-0.0018310546875,2.74510455132,-0.0272750854492,-0.0018310546875,0.440858006477,-0.000953674316406,0.0006103515625,-1.14771485329,0.0357437133789,0.0042724609375,2.74718999863,-0.00225067138672,0.0006103515625
0.080124404,582.034,0.000380877,1,0.00197216984816,-0.00314429798163,-0.446586608887,0.00568389892578,0.0006103515625,-1.16012442112,0.033073425293,-0.0018310546875,2.73911046982,0.00843048095703,-0.0018310546875,0.436356663704,-0.106239318848,-0.0006103515625,-1.16327881813,-0.0395584106445,0.0018310546875,2.7418923378,-0.00820159912109,0.0030517578125,-0.445359349251,0.0546646118164,0.0054931640625,-1.14977478981,-0.0232315063477,-0.0006103515625,2.74525713921,0.0103378295898,-0.0042724609375,0.440934300423,0.040397644043,-0.0006103515625,-1.14802002907,0.0481033325195,-0.0042724609375,2.74734258652,0.0627517700195,0.0042724609375
0.090078678,582.044,0.000262225,1,0.00196494418196,-0.00315728317946,-0.446510314941,0.0406265258789,-0.0006103515625,-1.16050589085,-0.0619888305664,-0.0006103515625,2.73926305771,0.0118637084961,0.0018310546875,0.436127781868,0.00476837158203,0.0030517578125,-1.16335511208,-0.0255966186523,0.0018310546875,2.74181604385,0.00690460205078,-0.0018310546875,-0.445511937141,-0.0312423706055,-0.0030517578125,-1.14946961403,0.0137710571289,-0.0006103515625,2.74502825737,-0.0106430053711,-0.0030517578125,0.441010594368,0.0197982788086,-0.0030517578125,-1.14786744118,-0.0153732299805,0.0030517578125,2.74734258652,-0.00690460205078,-0.0018310546875
