time_s,state,roll_rad,pitch_rad,yaw_rad,body_x_m,body_y_m,body_z_m,com_x_m,com_y_m,support_margin_m,fr_foot_z_m,fr_lift_m,fl_force_n,fr_force_n,hl_force_n,hr_force_n,fr_q0,fr_q1,fr_q2,fr_qd0,fr_qd1,fr_qd2,max_abs_tau_nm,ik_residual_m
0.00100000,STAND,0.00003677,-0.00000313,-0.00000914,0.00000015,0.00000013,0.32208061,-0.00781795,0.00014930,0.00543590,0.02200000,0.00000000,11.53749940,0.21382465,1.00280277,8.95884568,-0.00002185,-0.77311839,1.50105566,0.00000000,-0.77297953,1.50050035,1.94601348,0.00000000
0.01000000,STAND,0.00144624,-0.00009968,-0.00036502,-0.00000437,0.00001723,0.32161351,-0.00782074,0.00016246,0.00556348,0.02181170,0.00000000,2.64122621,20.93132940,10.95578048,9.15417815,0.00114442,-0.77178747,1.50145797,0.00000000,-0.77297953,1.50050035,1.60863809,0.00000000
0.02000000,STAND,0.00021529,0.00114040,-0.00097116,-0.00005425,-0.00002180,0.32042256,-0.00787055,0.00015390,0.00565370,0.02395274,0.00000000,26.94005022,0.00000000,23.92927213,14.99177466,-0.00487379,-0.78159234,1.53826687,0.00000000,-0.77297953,1.50050035,2.81476611,0.00000000
0.03000000,STAND,0.00040183,-0.00045508,-0.00096089,-0.00021322,0.00009337,0.31928197,-0.00800789,0.00021646,0.00587172,0.01302016,0.00000000,26.43587128,0.00000000,21.97411746,41.60182135,0.00515305,-0.75643317,1.46148691,0.00000000,-0.77297953,1.50050035,30.00000000,0.00000000
0.04000000,STAND,0.00392391,0.00300838,-0.00124942,-0.00046234,0.00003174,0.31777895,-0.00828932,0.00031215,0.00619969,0.06732034,0.00000000,67.12740338,0.00000000,46.15641516,37.93475338,-0.03551856,-0.88012892,1.85776901,0.00000000,-0.77297953,1.50050035,30.00000000,0.00000000
0.05000000,STAND,0.01372502,0.00674753,-0.00129654,-0.00120273,0.00052582,0.31683652,-0.00866107,0.00045008,0.00588754,0.01325146,0.00000000,33.61373410,38.79489415,0.00000000,57.54907571,0.09662664,-0.65508561,1.38112506,0.00000000,-0.77297953,1.50050035,30.00000000,0.00000000
0.06000000,STAND,-0.02595659,0.01051168,-0.00146412,-0.00146443,-0.00047352,0.31521237,-0.00905308,0.00016586,-0.00057516,0.04270028,0.00000000,165.56603677,0.00000000,228.70775173,0.00000000,-0.00209784,-0.77394418,1.72992691,0.00000000,-0.77297953,1.50050035,30.00000000,0.00000000
0.07000000,STAND,0.07996112,0.01203707,-0.00630901,-0.00184697,0.00064571,0.31303687,-0.00964442,0.00015188,0.01983819,0.07021052,0.00000000,0.00000000,0.00000000,0.00000000,44.97042911,0.16605567,-0.78890853,1.80759564,0.00000000,-0.77297953,1.50050035,30.00000000,0.00000000
0.08000000,STAND,-0.03707130,0.00980042,-0.00091513,-0.00285540,-0.00099484,0.31156015,-0.01021544,0.00003182,0.00263907,0.00453287,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00362527,-0.64614829,1.41924002,0.00000000,-0.77297953,1.50050035,30.00000000,0.00000000
0.09000000,STAND,0.04807420,0.04073967,0.00003795,-0.00379260,-0.00097443,0.30967657,-0.01077700,-0.00007340,0.00455458,0.06448318,0.00000000,2.40032935,0.00000000,9.95328270,0.00000000,0.08726289,-0.82126059,1.89759596,0.00000000,-0.77297953,1.50050035,30.00000000,0.00000000
0.10000000,STAND,0.05992074,0.03002187,-0.00398170,-0.00396395,-0.00026505,0.30592970,-0.01135616,-0.00006588,0.01961278,0.01115756,0.00000000,0.00000000,86.27386885,0.00000000,0.00000000,0.14137827,-0.68857892,1.48819633,0.00000000,-0.77297953,1.50050035,30.00000000,0.00000000
0.11000000,STAND,-0.00411813,0.04095457,0.00367173,-0.00485281,-0.00229198,0.30276637,-0.01196679,-0.00029210,-0.01022832,0.02931754,0.00000000,37.75271461,0.00000000,0.00000000,0.00000000,0.00682671,-0.79912286,1.77128016,0.00000000,-0.77297953,1.50050035,30.00000000,0.00000000
0.12000000,STAND,0.11494342,0.06006552,-0.00246004,-0.00538712,-0.00078661,0.29856986,-0.01260513,-0.00020114,0.00665959,0.04256795,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.22645945,-0.78563014,1.77327857,0.00000000,-0.77297953,1.50050035,30.00000000,0.00000000
