time_s,state,roll_rad,pitch_rad,yaw_rad,body_x_m,body_y_m,body_z_m,com_x_m,com_y_m,support_margin_m,fr_foot_z_m,fr_lift_m,fl_force_n,fr_force_n,hl_force_n,hr_force_n,fr_q0,fr_q1,fr_q2,fr_qd0,fr_qd1,fr_qd2,max_abs_tau_nm,ik_residual_m
0.00100000,STAND,-0.00000353,-0.00000899,-0.00000087,0.00000012,-0.00000000,0.32208131,-0.00820013,0.00015660,0.00569900,0.02200000,0.00000000,5.86062483,9.29548656,5.57236007,2.90355392,0.00000554,-0.77298584,1.50049952,0.00000000,-0.77297953,1.50050035,1.12459370,0.00000000
0.01000000,STAND,-0.00071319,-0.00053931,-0.00002300,0.00001320,-0.00000506,0.32160096,-0.00820125,0.00015430,0.00558280,0.02186235,0.00000000,8.05152878,12.84002076,4.53693743,2.24939005,-0.00042347,-0.77396214,1.50164980,0.00000000,-0.77297953,1.50050035,1.37624919,0.00000000
0.02000000,STAND,0.00109921,-0.00053950,-0.00001888,-0.00001391,0.00002323,0.32041606,-0.00823817,0.00017262,0.00560918,0.02159138,0.00000000,25.21326859,21.83547262,36.07905877,32.85784850,0.00247053,-0.77693539,1.50813847,0.00000000,-0.77297953,1.50050035,4.10530649,0.00000000
0.03000000,STAND,0.00233975,0.00344576,-0.00010739,-0.00022721,0.00005035,0.31917643,-0.00842880,0.00020741,0.00586895,0.02114406,0.00000000,33.87111383,45.41722212,12.38678079,28.32641563,0.00485646,-0.77708009,1.51836482,0.00000000,-0.77297953,1.50050035,5.32086717,0.00000000
0.04000000,STAND,-0.01083207,0.00375485,-0.00055349,-0.00048762,-0.00006820,0.31791936,-0.00871095,0.00011534,0.00583878,0.02065569,0.00000000,64.02342106,46.06618866,20.48154380,7.86743634,-0.00826888,-0.77519124,1.51842113,0.00000000,-0.77297953,1.50050035,8.16071958,0.00000000
0.05000000,STAND,0.01648063,0.00041074,-0.00018058,-0.00081201,0.00020200,0.31690861,-0.00902611,0.00024511,0.00681168,0.02114692,0.00000000,49.75562192,29.80207361,102.53105505,79.65849287,0.02569902,-0.78382278,1.53394686,0.00000000,-0.77297953,1.50050035,10.82187786,0.00000000
0.06000000,STAND,0.01648380,0.00888155,0.00045151,-0.00157413,0.00027210,0.31684393,-0.00962962,0.00051200,0.00734859,0.02123925,0.00000000,0.00000000,164.45930304,0.00000000,69.02662228,0.02873551,-0.77288767,1.54021932,0.00000000,-0.77297953,1.50050035,30.00000000,0.00000000
0.07000000,STAND,-0.16506935,0.00666404,0.00079147,-0.00226193,-0.00141659,0.31601663,-0.01039034,-0.00003615,-0.00931813,0.02107296,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.15438006,-0.73543105,1.47658578,0.00000000,-0.77297953,1.50050035,30.00000000,0.00000000
0.08000000,STAND,-0.04858257,0.02971898,-0.00039005,-0.00312075,-0.00154257,0.31685794,-0.01133294,-0.00076135,-0.01751706,0.10536595,0.00000000,0.00000000,0.00000000,148.80044396,462.01941206,0.08511106,-0.91813437,2.04769520,0.00000000,-0.77297953,1.50050035,30.00000000,0.00000000
0.09000000,STAND,0.14681906,0.05904526,-0.00914237,-0.00427970,0.00036306,0.31725768,-0.01271551,-0.00053374,0.01904022,0.15453400,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.57657642,-0.84669473,2.07177771,0.00000000,-0.77297953,1.50050035,30.00000000,0.00000000
0.10000000,STAND,0.00812082,0.05227976,-0.00732098,-0.00580705,-0.00004997,0.31799644,-0.01410039,-0.00037779,0.00130513,0.06457777,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.51080877,-0.48402207,1.16991489,0.00000000,-0.77297953,1.50050035,30.00000000,0.00000000
0.11000000,STAND,-0.21379610,0.09281785,0.00531798,-0.00899695,-0.00321356,0.32042247,-0.01544555,-0.00012637,-0.04911503,0.03929122,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.15250341,-0.51148324,1.28772312,0.00000000,-0.77297953,1.50050035,30.00000000,0.00000000
