time_s,state,roll_rad,pitch_rad,yaw_rad,body_x_m,body_y_m,body_z_m,com_x_m,com_y_m,support_margin_m,fr_foot_z_m,fr_lift_m,fl_force_n,fr_force_n,hl_force_n,hr_force_n,fr_q0,fr_q1,fr_q2,fr_qd0,fr_qd1,fr_qd2,max_abs_tau_nm,ik_residual_m
0.00100000,STAND,-0.00000000,0.00000000,-0.00000000,-0.00000005,0.00000000,0.32207984,-0.00842045,0.00016080,0.00585067,0.02200000,0.00000000,1.73236969,1.73315029,1.73309156,1.73294297,0.00000018,-0.77300728,1.50055670,0.00000000,-0.77297953,1.50050035,0.00000000,0.00000000
0.01000000,STAND,-0.00000007,0.00014851,0.00000017,-0.00001483,0.00000002,0.32162679,-0.00843550,0.00016081,0.00587648,0.02182889,0.00000000,11.26270964,11.27022483,9.87847573,9.87802279,0.00015475,-0.77364164,1.50236352,0.00000000,-0.77297953,1.50050035,1.20585650,0.00000000
0.02000000,STAND,-0.00000075,0.00068135,0.00000133,-0.00008275,0.00000018,0.32055061,-0.00850195,0.00016092,0.00595920,0.02127910,0.00000000,24.03616064,24.03451532,19.36185255,19.36305683,0.00065876,-0.77467965,1.50630706,0.00000000,-0.77297953,1.50050035,2.64414223,0.00000000
0.03000000,STAND,-0.00000249,0.00156972,0.00000452,-0.00024393,0.00000065,0.31923726,-0.00865924,0.00016127,0.00609609,0.02070533,0.00000000,35.30063757,35.29671140,27.61041556,27.61028111,0.00135625,-0.77608340,1.51222004,0.00000000,-0.77297953,1.50050035,4.12959979,0.00000000
0.04000000,STAND,-0.00000613,0.00256893,0.00001039,-0.00051942,0.00000159,0.31800384,-0.00892374,0.00016204,0.00629358,0.02015675,0.00000000,39.67019352,39.64995002,30.89363722,30.88975586,0.00221426,-0.77679031,1.51774929,0.00000000,-0.77297953,1.50050035,4.81676601,0.00000000
0.05000000,STAND,-0.00001149,0.00328788,0.00001863,-0.00089774,0.00000308,0.31698514,-0.00928295,0.00016328,0.00654926,0.01968989,0.00000000,40.93125091,40.88922060,32.87051776,32.86134558,0.00312730,-0.77677208,1.52198068,0.00000000,-0.77297953,1.50050035,5.11194047,0.00000000
0.06000000,STAND,-0.00001802,0.00353104,0.00002843,-0.00136148,0.00000507,0.31623287,-0.00972043,0.00016500,0.00685548,0.01936144,0.00000000,40.01671186,39.95147280,33.90043766,33.88418635,0.00400968,-0.77621901,1.52474519,0.00000000,-0.77297953,1.50050035,5.12717432,0.00000000
0.07000000,STAND,-0.00002515,0.00327221,0.00003879,-0.00189131,0.00000745,0.31574561,-0.01021856,0.00016709,0.00720208,0.01918667,0.00000000,37.69664582,37.60903662,34.23473895,34.20987605,0.00480439,-0.77529849,1.52614864,0.00000000,-0.77297953,1.50050035,4.95502735,0.00000000
0.08000000,STAND,-0.00003234,0.00258752,0.00004870,-0.00246695,0.00001008,0.31548674,-0.01075916,0.00016944,0.00757701,0.01915084,0.00000000,34.67344749,34.56596645,34.13629913,34.10182637,0.00547843,-0.77415401,1.52645043,0.00000000,-0.77297953,1.50050035,4.68185525,0.00000000
0.09000000,STAND,-0.00003913,0.00160141,0.00005737,-0.00306822,0.00001278,0.31540105,-0.01132420,0.00017190,0.00796730,0.01922251,0.00000000,31.51916990,31.39540303,33.84250071,33.79812011,0.00601992,-0.77290753,1.52597549,0.00000000,-0.77297953,1.50050035,4.58626429,0.00000000
0.10000000,STAND,-0.00004516,0.00044816,0.00006426,-0.00367603,0.00001539,0.31542848,-0.01189655,0.00017431,0.00836026,0.01936424,0.00000000,28.64257084,28.50664363,33.53749639,33.48365953,0.00643362,-0.77165872,1.52504709,0.00000000,-0.77297953,1.50050035,4.59910989,0.00000000
0.11000000,STAND,-0.00005021,-0.00075219,0.00006914,-0.00427326,0.00001778,0.31551411,-0.01246067,0.00017655,0.00874434,0.01954013,0.00000000,26.28752725,26.14363555,33.34027095,33.27812164,0.00673563,-0.77048369,1.52394228,0.00000000,-0.77297953,1.50050035,4.62287120,0.00000000
0.12000000,STAND,-0.00005412,-0.00190620,0.00007203,-0.00484531,0.00001985,0.31561426,-0.01300310,0.00017852,0.00910979,0.01972056,0.00000000,24.55387319,24.40592787,33.30634310,33.23757939,0.00694799,-0.76943494,1.52286872,0.00000000,-0.77297953,1.50050035,4.66462939,0.00000000
0.13000000,STAND,-0.00005685,-0.00295061,0.00007318,-0.00538038,0.00002152,0.31569891,-0.01351276,0.00018014,0.00944892,0.01988429,0.00000000,23.43114219,23.28253762,33.43883527,33.36552297,0.00709423,-0.76854315,1.52195906,0.00000000,-0.77297953,1.50050035,4.72422088,0.00000000
0.14000000,STAND,-0.00005845,-0.00385014,0.00007293,-0.00586955,0.00002276,0.31575148,-0.01398103,0.00018137,0.00975619,0.02001865,0.00000000,22.83660507,22.69010130,33.70429291,33.62866210,0.00719608,-0.76782065,1.52127778,0.00000000,-0.77297953,1.50050035,4.79659022,0.00000000
0.15000000,STAND,-0.00005900,-0.00459219,0.00007171,-0.00630650,0.00002356,0.31576672,-0.01440159,0.00018219,0.01002793,0.02011856,0.00000000,22.65087108,22.50856763,34.04926849,33.97351974,0.00727163,-0.76726579,1.52083541,0.00000000,-0.77297953,1.50050035,4.87413293,0.00000000
0.16000000,STAND,-0.00005865,-0.00518033,0.00006992,-0.00668722,0.00002395,0.31574767,-0.01477025,0.00018263,0.01026211,0.02018464,0.00000000,22.74672781,22.61010196,34.41482394,34.34096361,0.00733448,-0.76686753,1.52060547,0.00000000,-0.77297953,1.50050035,4.94868182,0.00000000
0.17000000,STAND,-0.00005753,-0.00562797,0.00006791,-0.00700964,0.00002397,0.31570251,-0.01508457,0.00018271,0.01045797,0.02022130,0.00000000,23.00928879,22.87927200,34.74736716,34.67708385,0.00739391,-0.76660961,1.52054097,0.00000000,-0.77297953,1.50050035,5.01295889,0.00000000
0.18000000,STAND,-0.00005582,-0.00595311,0.00006594,-0.00727324,0.00002366,0.31564157,-0.01534366,0.00018248,0.01061575,0.02023485,0.00000000,23.34746381,23.22453469,35.00535065,34.93993750,0.00745541,-0.76647386,1.52058807,0.00000000,-0.77297953,1.50050035,5.06145473,0.00000000
0.19000000,STAND,-0.00005366,-0.00617441,0.00006419,-0.00747872,0.00002309,0.31557519,-0.01554782,0.00018198,0.01073638,0.02023201,0.00000000,23.69805875,23.58233650,35.16217012,35.10249185,0.00752162,-0.76644248,1.52069610,0.00000000,-0.77297953,1.50050035,5.09079447,0.00000000
0.20000000,STAND,-0.00005120,-0.00630882,0.00006274,-0.00762778,0.00002231,0.31551210,-0.01569833,0.00018128,0.01082134,0.02021888,0.00000000,24.02444908,23.91577784,35.20607217,35.15257140,0.00759326,-0.76649941,1.52082371,0.00000000,-0.77297953,1.50050035,5.09970421,0.00000000
0.21000000,STAND,-0.00004857,-0.00637032,0.00006161,-0.00772288,0.00002138,0.31545871,-0.01579731,0.00018043,0.01087253,0.02020034,0.00000000,24.31188709,24.20990642,35.13805542,35.09078978,0.00766994,-0.76663081,1.52094156,0.00000000,-0.77297953,1.50050035,5.08871037,0.00000000
0.22000000,STAND,-0.00004589,-0.00636973,0.00006078,-0.00776713,0.00002036,0.31541881,-0.01584753,0.00017949,0.01089215,0.02017983,0.00000000,24.56127159,24.46547224,34.96870956,34.92741013,0.00775081,-0.76682508,1.52103247,0.00000000,-0.77297953,1.50050035,5.05969775,0.00000000
0.23000000,STAND,-0.00004326,-0.00631513,0.00006016,-0.00776420,0.00001930,0.31539384,-0.01585234,0.00017849,0.01088271,0.02015942,0.00000000,24.78279600,24.69256264,34.71476974,34.67891126,0.00783507,-0.76707237,1.52108970,0.00000000,-0.77297953,1.50050035,5.01542973,0.00000000
0.24000000,STAND,-0.00004074,-0.00621254,0.00005970,-0.00771820,0.00001825,0.31538334,-0.01581558,0.00017749,0.01084693,0.02014004,0.00000000,24.99042301,24.90506677,34.39594164,34.36481627,0.00792215,-0.76736413,1.52111444,0.00000000,-0.77297953,1.50050035,4.95910529,0.00000000
