time_s,state,roll_rad,pitch_rad,yaw_rad,body_x_m,body_y_m,body_z_m,com_x_m,com_y_m,support_margin_m,fr_foot_z_m,fr_lift_m,fl_force_n,fr_force_n,hl_force_n,hr_force_n,fr_q0,fr_q1,fr_q2,fr_qd0,fr_qd1,fr_qd2,max_abs_tau_nm,ik_residual_m
0.00100000,STAND,0.00004126,0.00001122,-0.00000182,-0.00000032,-0.00000010,0.32207943,-0.00797377,0.00015227,0.00554317,0.02200000,0.00000000,2.91289289,0.00000000,7.02862374,2.35217526,0.00003307,-0.77311372,1.50088427,0.00000000,-0.77297953,1.50050035,1.04603242,0.00000000
0.01000000,STAND,0.00071565,0.00025025,-0.00015471,-0.00001871,-0.00000107,0.32154236,-0.00798073,0.00014965,0.00582628,0.02242909,0.00000000,2.23597588,0.00000000,0.00000000,0.00000000,0.00007351,-0.77401222,1.50923012,0.00000000,-0.77297953,1.50050035,1.31102228,0.00000000
0.02000000,STAND,-0.00073609,0.00131492,-0.00014197,-0.00009019,-0.00000501,0.32026291,-0.00802789,0.00013904,0.00612538,0.02061113,0.00000000,31.70039014,56.60316730,22.21149609,14.39276532,0.00039742,-0.76776238,1.50297551,0.00000000,-0.77297953,1.50050035,6.44206035,0.00000000
0.03000000,STAND,0.00197998,0.00097329,0.00073310,-0.00020278,-0.00010671,0.31855852,-0.00817652,0.00007766,0.00607331,0.02528976,0.00000000,52.66764475,0.00000000,31.71189826,0.00000000,-0.00176798,-0.79004371,1.56201879,0.00000000,-0.77297953,1.50050035,5.70774249,0.00000000
0.04000000,STAND,0.01211036,0.00368187,0.00112993,-0.00050145,-0.00004425,0.31727584,-0.00845065,0.00001195,0.00601394,0.01308818,0.00000000,32.92576201,426.64895817,44.15184294,154.52673046,0.02544708,-0.75437763,1.44331709,0.00000000,-0.77297953,1.50050035,30.00000000,0.00000000
0.05000000,STAND,-0.04970286,0.00454975,0.00227286,-0.00132829,-0.00031912,0.31770894,-0.00919992,0.00006722,0.00598760,0.00991347,0.00000000,48.93423702,0.00000000,0.00000000,0.00000000,-0.05036737,-0.76447432,1.48228788,0.00000000,-0.77297953,1.50050035,30.00000000,0.00000000
0.06000000,STAND,-0.01176250,0.00040665,0.00175624,-0.00181613,-0.00029084,0.31672620,-0.01003731,0.00018674,0.01210768,0.15306004,0.00000000,176.90900598,0.00000000,284.85213357,0.00000000,-0.15281256,-1.13341390,2.44428683,0.00000000,-0.77297953,1.50050035,30.00000000,0.00000000
