time_s,state,roll_rad,pitch_rad,yaw_rad,body_x_m,body_y_m,body_z_m,com_x_m,com_y_m,support_margin_m,fr_foot_z_m,fr_lift_m,fl_force_n,fr_force_n,hl_force_n,hr_force_n,fr_q0,fr_q1,fr_q2,fr_qd0,fr_qd1,fr_qd2,max_abs_tau_nm,ik_residual_m
0.00100000,STAND,-0.00000000,0.00000000,-0.00000000,-0.00000005,0.00000000,0.32207985,-0.00842045,0.00016080,0.00585067,0.02200000,0.00000000,1.90699794,1.90758955,1.90754335,1.90743021,0.00000017,-0.77301031,1.50056170,0.00000000,-0.77297953,1.50050035,0.00000000,0.00000000
0.01000000,STAND,-0.00000002,0.00017597,0.00000021,-0.00001785,0.00000002,0.32164147,-0.00843890,0.00016081,0.00587725,0.02188149,0.00000000,13.84518360,13.85116474,11.79361088,11.79410305,0.00016091,-0.77381239,1.50274967,0.00000000,-0.77297953,1.50050035,1.47519468,0.00000000
0.02000000,STAND,-0.00000076,0.00078081,0.00000159,-0.00009959,0.00000021,0.32064662,-0.00851896,0.00016094,0.00596738,0.02146717,0.00000000,25.44768906,25.44222826,19.99544706,19.99709906,0.00072003,-0.77494640,1.50712983,0.00000000,-0.77297953,1.50050035,2.84672551,0.00000000
0.03000000,STAND,-0.00000254,0.00163700,0.00000508,-0.00027792,0.00000072,0.31945863,-0.00869192,0.00016133,0.00611646,0.02103246,0.00000000,37.66541143,37.64356793,28.43116242,28.43502687,0.00145173,-0.77635921,1.51312782,0.00000000,-0.77297953,1.50050035,4.37086733,0.00000000
0.04000000,STAND,-0.00000589,0.00250483,0.00001123,-0.00057880,0.00000171,0.31840128,-0.00898011,0.00016213,0.00632671,0.02070130,0.00000000,41.63533803,41.59802219,31.78293468,31.78298400,0.00226406,-0.77723387,1.51883714,0.00000000,-0.77297953,1.50050035,5.03642676,0.00000000
0.05000000,STAND,-0.00001078,0.00306495,0.00001967,-0.00099202,0.00000321,0.31760450,-0.00937145,0.00016340,0.00659820,0.02044862,0.00000000,41.24210135,41.18015527,32.78047933,32.77527202,0.00310001,-0.77717486,1.52284717,0.00000000,-0.77297953,1.50050035,5.14993487,0.00000000
0.06000000,STAND,-0.00001657,0.00313038,0.00002944,-0.00149290,0.00000515,0.31707714,-0.00984297,0.00016509,0.00692100,0.02029472,0.00000000,38.78781203,38.70099164,33.09973174,33.08772040,0.00387608,-0.77643433,1.52507348,0.00000000,-0.77297953,1.50050035,4.98802701,0.00000000
0.07000000,STAND,-0.00002264,0.00271749,0.00003939,-0.00205593,0.00000740,0.31677955,-0.01037176,0.00016708,0.00728169,0.02024081,0.00000000,35.43395204,35.32495086,33.07220693,33.05197744,0.00454599,-0.77527531,1.52584633,0.00000000,-0.77297953,1.50050035,4.69655401,0.00000000
0.08000000,STAND,-0.00002849,0.00194650,0.00004852,-0.00265658,0.00000977,0.31665145,-0.01093600,0.00016922,0.00766565,0.02026824,0.00000000,31.97253909,31.84545189,32.92709829,32.89784201,0.00509313,-0.77390644,1.52561319,0.00000000,-0.77297953,1.50050035,4.42691757,0.00000000
0.09000000,STAND,-0.00003374,0.00096591,0.00005613,-0.00327227,0.00001209,0.31662963,-0.01151549,0.00017135,0.00805842,0.02034981,0.00000000,28.90768660,28.76720907,32.83209688,32.79380023,0.00552109,-0.77248592,1.52480897,0.00000000,-0.77297953,1.50050035,4.47485829,0.00000000
